Id,Name,TracHier__Domain__c,GPT Parent,GPT Global
0012M00002G6UprQAF,"Marriott International Hotels, Inc.",marriott.com,,
0012M00002G6UpsQAF,"Starwood Latin America, Inc.",starwoodhotels.com,,
0012M00002G6UptQAF,The Ritz-Carlton Hotel Company L L C,ritzcarlton.com,,
0012M00002G6UpuQAF,"Marriott International, Inc.",marriott.com,,
0012M00002G6UpvQAF,"Residence Inn By Marriott, LLC",marriott.com,,
0012M00002G6UpwQAF,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6UpyQAF,"Jbg/Potomac Yards Hotel II, L.L.C.",marriott.com,,
0012M00002G6UpzQAF,"Marriott International, Inc.",marriott.com,,
0012M00002G6Uq1QAF,"Marriott Hotel Services, Inc.",marriott.com,,
0012M00002G6Uq2QAF,"Starwood Hotels & Resorts Worldwide, Inc.",starwoodhotels.com,,
0012M00002G6Uq3QAF,"Starwood Hotels & Resorts Worldwide, LLC",marriott.com,,
0012M00002G6Uq4QAF,"Springhill Suites Alexandra Tech Center, Inc",marriott.com,,
0012M00002G6Uq5QAF,Renaissance Hotel Operating Company,renaissance-hotels.marriott.com,,
001F000000khaApIAI,Bremer Bank,bremer.com,,
0012M00002IEMfrQAH,Advanced Elastomer Systems LP,corporate.exxonmobil.com,,
0012M00002G6ZMLQA3,Realtysouth Admin Office,realtysouth.com,,
0012M00002ZSOMIQA5,Aearo Technologies LLC,aearotechnologies.com,,
0010Z0000237zo8QAA,"Emma, Inc.",campaignmonitor.com,,
0012M00002G7WCgQAN,BMW Portland,,,
0012M00002G7ZuPQAV,Hafele America Co.,hafele.ca,,
0012M00002G7aF2QAJ,"Bio-Reference Laboratories, Inc.",bioreference.com,,
0012M00002G7m7rQAB,"Bayer Northern Production Co., LLC",monsanto.com,,
0012M00002G7maEQAR,The Pennsylvania State University,psu.edu,,
0012M00002G7yj3QAB,Pennsylvania College of Technology,pct.edu,,
0012M00002G7ykQQAR,Pennsylvania College of Technology,pct.edu,,
0012M00002G7zbxQAB,Deutsche Telekom AG,telekom.com,,
0012M00002G7zcCQAR,"Layer3 Tv, LLC",t-mobile.com,,
0012M00002G7zcqQAB,T-Systems International GmbH,t-systems.com,,
0012M00002G7zcrQAB,T-Mobile Central LLC,t-mobile.com,,
0012M00002G7zdKQAR,"T-Mobile Us, Inc.",t-mobile.com,,
0012M00002G7zdLQAR,"Suncom Wireless Holdings, Inc.",t-mobile.com,,
0012M00002G7zeDQAR,Voicestream Pittsburgh General Partner Inc.,t-mobile.com,,
0012A00001vNy4eQAC,Airtasker,airtasker.com,,
0012M00002G6MhYQAV,Aetna Life & Casualty (Bermuda) Ltd.,international-wp.com,,
0012M00002G7zfaQAB,Deutsche Telekom Europe B.V.,,,
0012M00002G7zfbQAB,T-MOBILE (UK) RETAIL LIMITED,ee.co.uk,,
0012M00002G7zgiQAB,DEUTSCHE TELEKOM (UK) LIMITED,telekom.com,,
0012M00002G7zz4QAB,The Pennsylvania State University,psu.edu,,
0012M00002G7zzTQAR,Pennsylvania College of Technology,pct.edu,,
0012M00002G8AJMQA3,SOPHIA ANTIPOLIS 2014,group.accor.com,,
0012M00002G8AJRQA3,SEHIA SAS,all.accor.com,,
0012M00002G8AKAQA3,ACCOR UK ECONOMY HOTELS LIMITED,ibis.accor.com,,
0012M00002G8AKFQA3,3 D RESTAURATION,groupeleduff.com,,
0012M00002G8ALlQAN,SOCIETE HOTELIERE DE RESTAURATION ET DE LOISIRS,ibis.accor.com,,
0012M00002G8AM8QAN,SOCIETE D' EXPLOITATION DES HOTELS DE NOISY,novotel.accor.com,,
0014z00001sR4ujAAC,"Private Client Select Insurance Services, LLC",aig.com,,
0012M00002G8AMcQAN,FINOMAX,group.accor.com,,
0012M00002G8AOJQA3,SARL CHAFI IBIS BUDGET,ibis.accor.com,,
0012M00002G8AOkQAN,"French Redwood, Inc.",hotelsofitelsfbay.com,,
0012M00002G8APKQA3,BERN MESSE HOTELS AG,group.accor.com,,
001F000000wZjjzIAC,Kempinski,kempinski.com,,
0012M00002G8APYQA3,Biennotel SA,group.accor.com,,
0012M00002G8AS6QAN,ARNOTEL MAISONS LAFFITE,all.accor.com,,
0012M00002G8ASMQA3,CHASSIEUTEL,ibis.accor.com,,
0012M00002G8ASZQA3,CONCEPETAP PLUS,ibis.accor.com,,
0012M00002G8ASeQAN,EPONA,all.accor.com,,
0012M00002G8AT4QAN,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002G8AT7QAN,ACCOR Hotellerie Deutschland GmbH,mercure.accor.com,,
0012M00002G8ATAQA3,AccorInvest Germany GmbH,mercure.accor.com,,
001F000000p8S05IAE,HRL Laboratories,hrl.com,,
0012M00002G8ATEQA3,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002OiMqRQAV,"Agrigenetics, Inc.",dow.com,,
0012M00002G8ATiQAN,Hospitality German Proco GmbH,movenpick.accor.com,,
0012M00002G8ATyQAN,AccorInvest Germany GmbH,all.accor.com,,
0012M00002G8AU1QAN,München Altstadt Hotelbetriebs GmbH,mercure-muenchen-altstadt.de,,
0012M00002G8AUBQA3,Mövenpick Hotel Stuttgart-Airport,movenpick-stuttgart-airport.com,,
0011Y00002lRpCUQA0,Rappi.com,rappi.com,,
0012M00002G8AVTQA3,Accor Services US LLC,fairmont.com,,
0012M00002G8AVgQAN,"Felcor Copley Plaza Leasing, L.L.C.",fairmont.com,,
0012M00002UW5OpQAL,AIRLINE HOTEL LIMITED,cathaypacific.com,,
0014100000spkZ6AAI,"Airtran Holdings, Inc.",southwest.com,,
0012M00002G8AWEQA3,Accor Canada Inc,studio6.com,,
0012M00002G8AXuQAN,"DC Sofitel, LLC",sofitel-washington-dc.com,,
0012M00002G8AYCQA3,ACCOR (U.K.) LIMITED,all.accor.com,,
0012M00002G8AZWQA3,ACCOR UK BUSINESS & LEISURE HOTELS LIMITED,novotel.accor.com,,
0014z00001kGviLAAS,Compartamos Financiera,compartamos.pe,,
0012M00002G8AZtQAN,ACCOR UK ECONOMY HOTELS LIMITED,ibis.accor.com,,
0012M00002G8Aa0QAF,ACCOR (U.K.) LIMITED,novotel.accor.com,,
0012M00002G8AaFQAV,ACCOR (U.K.) LIMITED,all.accor.com,,
0012M00002G8AaGQAV,ACCOR (U.K.) LIMITED,all.accor.com,,
0012M00002OPr24QAD,Akzo Nobel Coatings Inc.,akzonobel.com,,
0012M00002G8AcMQAV,KNSA Hospitality Germany GmbH,25hours-hotels.com,,
0012M00002OPquTQAT,AKZO NOBEL INDIA LIMITED,akzonobel.com,,
0012M00002G8AcNQAV,Gaby Schulz,ibis.accor.com,,
0012M00002G8AdaQAF,Bre/Swiss LP,swissotel.com,,
0014z00001g4OhHAAU,TOYOTA ARGENTINA S.A. / TOYOTA DO BRASIL LTDA.,toyota.com.ar,,
0012M00002G8Af0QAF,The Grand Real Estate B.V.,sofitel-legend-thegrand.com,,
0012M00002G8AfFQAV,SOCIETE HOTELIERE DE NOGENT SUR MARNE,all.accor.com,,
0012M00002G8AfrQAF,SOCIETE HOTELIERE DU HAUT DOUBS,all.accor.com,,
0011Y00003CvsMjQAJ,Prima Assicurazioni,prima.it,,
0012M00002gkNELQA2,Albert Heijn B.V.,ah.nl,,
0012A00002B5g1kQAB,Weta fx,wetafx.co.nz,,
0012M00002G8Ah2QAF,BR GESTION HOTELS,ibis.accor.com,,
0012M00002G8Ah9QAF,HOTEL 19 BIS,group.accor.com,,
0012M00002G8AiIQAV,HOTEL COT' EMERAUDE,group.accor.com,,
0014100001vpF43AAE,Alberto-Culver Company Inc,unilever.com,,
001F000000rxwL6IAI,"Rodan & Fields, LLC",rodanandfields.com,,
0012M00002G8AmuQAF,Accor Corp,sofitel-los-angeles.com,,
0012M00002G8AnXQAV,HOTEL ETAN CENTRE,ibis.accor.com,,
0012M00002G8ApGQAV,LILOTEL,all.accor.com,,
0012M00002G8ApSQAV,STE D'EXPLOITATION DES HOTELS DE CERGY PONTOISE OU SEHCER,ibis.accor.com,,
0012M00002G8AppQAF,EUROP HOTEL,ibis.accor.com,,
001F0000015fbJYIAY,G Adventures,gadventures.com,,
0014100001vpF44AAE,Alcoa Master Retirement Plans Trust,thevictoriashtainerteam.com,,
0012M00002G8AtKQAV,SOGECA SAINT JEAN DE LUZ,group.accor.com,,
0012M00002G8Au3QAF,HOTEL DU CHATEAU ROUGE,ibis.accor.com,,
0012M00002SseiFQAR,ALCON LABORATORIES (INDIA) PRIVATE LIMITED,alcon.com,,
0012M00002mEzB9QAK,ALEXANDER FORBES HEALTH (PTY) LTD,alexforbes.com,,
0012M00002G8AvAQAV,ACCOR HOSPITALITY ITALIA SRL,all.accor.com,,
0014z00001mdRoAAAU,BirdiRx,medimpact.com,,
0012M000024MTI2QAO,"Alienvault, Inc.",cybersecurity.att.com,,
0011Y00002rzuBOQAY,Dental Corp Canada,dentalcorp.ca,,
0012M00002G8AxeQAF,Les Hôtels Canpro Inc,sofitel.accor.com,,
0012M00002G8AxrQAF,Accor Canada Inc,novotel.accor.com,,
0012M00002G8AzAQAV,LIFEALIKE LIMITED,onefinestay.com,,
0012M00002G8AzBQAV,Novotel Hotel greenwich,novotel.accor.com,,
0012M00002G8AzfQAF,Mercure Hotels,mercure.accor.com,,
0012M00002G8B1WQAV,PHD HOTELLERIE,all.accor.com,,
0012M00002G8B2vQAF,Charlie Berlin,mercure.accor.com,,
0012M00002G8B3CQAV,Mücke Augsburg Hoteloperations GmbH,ibis-budget-hotel-augsburg-city.de,,
0012M00002G8B3JQAV,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002G8B3OQAV,AccorInvest Germany GmbH,novotel.accor.com,,
0012M00002G8B3aQAF,AccorInvest Germany GmbH,novotel.accor.com,,
0012M00002G8B4HQAV,ACCOR UK ECONOMY HOTELS LIMITED,ibis.accor.com,,
0012M00002G8B4vQAF,Novotel Liverpool,group.accor.com,,
0012M00002G8B61QAF,LUCKYTEL,all.accor.com,,
0012M00002G8B7LQAV,HOTEL CENTRE ALES,all.accor.com,,
0012M00002G8B7QQAV,COMPAGNIE HOTELLERIE ET DE PARTICIPATION,mercure.accor.com,,
0012M00002G8B7iQAF,EMU,all.accor.com,,
0010Z0000247FZ4QAM,Venerable,venerable.com,,
0012M00002G8B7rQAF,ECONOMIQUE HOTEL ST CHRISTOL LES ALES,ibis.accor.com,,
0012M00002GnEPVQA3,ALLIANCE HEALTHCARE (DISTRIBUTION) LIMITED,wallgreensbootsalliance.com,,
0012M00002G8BA6QAN,Dirk Spohn Hotellerie,ibis.accor.com,,
0012M00002G8BARQA3,Hotel Park Handelskade B.V.,movenpick.accor.com,,
0012M00002G8BATQA3,SagA Hotelbetriebsgesellschaft mbH,ibis.accor.com,,
0012M00002GnEPZQA3,Alliance Healthcare Deutschland GmbH,wallgreensbootsalliance.com,,
0012M00002G8BBfQAN,HOTEL CHEVILLY 7,ibis.accor.com,,
0012M00002GnEPXQA3,Alliance Healthcare Norge Apotekdrift AS,wallgreensbootsalliance.com,,
0014100000hzhs3AAA,Allmerica Financial Life Insurance and Annuity,hanover.com,,
0012M00002G8BEQQA3,SARL HOTEL HILFRANCE MERCURE,mercure.accor.com,,
0012M00002G8BF6QAN,MARGOTEL,etaphotel.com,,
0012M00002G8BLpQAN,SOCIETE D'EXPLOITATION DES HOTELS DE SENLIS OU S.E.H.S.,ibis.accor.com,,
0012M00002G8AShQAN,ALP HOTEL,mercure.accor.com,,
0012M00002G8BMLQA3,Hotel Mercure City,mercure.accor.com,,
0012M00002G8BMaQAN,Mövenpick Hotels Deutschland GmbH,moevenpick-luebeck.com,,
0012M00002UXCVHQA5,"Alpen Privatbank Verm""gensfonds",lu.hsbctrinkaus.de,,
0012M00002G8BNMQA3,"ONDAPLATINA - GESTÃO E EXPLORAÇÃO HOTELEIRA, LDA",mercure.accor.com,,
0012M00002G8BNgQAN,AR Hotel GmbH,all.accor.com,,
0012M00002G8BNxQAN,Andreas Meßmer und Sigrid Meßmer,all.accor.com,,
0012M00002G8BQDQA3,ACCOR POLSKA SP Z O O,all.accor.com,,
0012M00002G8BSYQA3,THIONVILLE HOTEL INVEST,all.accor.com,,
0012M00002G8BT1QAN,LE PHOENIX,all.accor.com,,
0012M00002G8BTaQAN,PATRICK GRIMALDI PRODUCTIONS,ibis.accor.com,,
0012A000020GeUGQA0,Alter Domus Data Solutions Inc.,alterdomus.com,,
0012M00002mEzH5QAK,Altius Real Assets (gp) LLC,mmc.com,,
0011Y00002q5W0jQAE,Notion,makenotion.com,,
0012M00002G8BYwQAN,SOCIETE PROVENCALE D'HOTELLERIE SPH,ibis.accor.com,,
0012M00002mExHnQAK,"Altruista Health, Inc.",healthedge.com,,
0012M00002G8BbyQAF,MANSPEL,group.accor.com,,
0012M00002G8Bk2QAF,LISEA,ibis.accor.com,,
0012M00002G8BlAQAV,HOTEL DE BARENTIN,group.accor.com,,
0012M00002G8BnZQAV,LOMATEL,all.accor.com,,
0014z00001hX9vnAAC,Saks OFF 5TH LLC,saksoff5th.ca,,
0011Y00002oHJZnQAO,CNA National Warranty Corporation,cnanational.com,,
0012M00002bZilpQAC,Amazon - Costa Rica,amazon.com,,
0012M00002G8BquQAF,J V S,all.accor.com,,
001F000000ma1mJIAQ,BambooHR,bamboohr.com,,
0012M00002G8BsRQAV,SPA ACCOR HOTELS ALGERIE,group.accor.com,,
0012M00002MTxuZQAT,"Amazon Data Services, Inc.",aws.amazon.com,,
0012M00002G8BtLQAV,Lhcw Hotel Operating Company (2002) LLC,fairmont.com,,
0012M00002G8BtQQAV,"Pccp Dcp Sj Hotel, LLC",crowneplaza.com,,
0012M00002bbx2cQAA,Amazon Digital Services LLC,amazon.com,,
0012M00002G8BtkQAF,WAGRAM PARTICIPATIONS,ibis.accor.com,,
001F000001Ua6UmIAJ,Crunchyroll LLC,crunchyroll.com,,
0014100000dJggiAAC,"American Apparel, Inc.",amappinc.com,,
0011Y00002q3557QAA,HSCN - Health and Social Care Network,nhs.net,,
0012M00002Emv0KQAR,American Eagle Properties Inc.,anheuser-busch.com,,
0012M00002G8BwnQAF,"HOTELTUR - SOCIEDADE DE GESTÃO DE HOTELARIA E TURISMO, LDA",ibis.accor.com,,
0012M00002G8C2lQAF,Accor Hospitality Nederland N.V.,all.accor.com,,
0014100001vpF4IAAU,"American Water Works Company, Inc.",amwater.com,,
0012M00002G8C30QAF,Accor Hospitality Nederland N.V.,all.accor.com,,
0012M00002G8C3TQAV,Hotel Ibis Amsterdam Airport B.V.,,,
0012M00002q9KlgQAE,"Ameripride Services, Inc.",ameripride.com,,
00141000005KRKaAAO,Ameriprise Financial Services Inc.,ameriprise.com,,
0012M00002G8C4wQAF,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002G8C4zQAF,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002G8C50QAF,Dagmar Weigand,all.accor.com,,
0012M00002LZfDWQA1,Amerisourcebergen Corporation,amerisourcebergen.com,,
0012M00002LZjlJQAT,Amerisourcebergen Corporation,amerisourcebergen.com,,
001F000000khWmzIAE,Alliant,alliantenergy.com,,
0012M00002G8C9aQAF,FAIRMONT HOTEL,,,
0012M00002G8CATQA3,AccorInvest Germany GmbH,mercure.accor.com,,
0010Z00001x0DeZQAU,cityblock,cityblock.com,,
0012M00002LZjlGQAT,AmerisourceBergen Luxembourg,amerisourcebergen.com,,
0012M00002Emur1QAB,"AMF Bowling Centers, Inc.",amf.com,,
0012M00002G8CE5QAN,SOCIETE HOTELIERE ET TOURISTIQUE,ibis.accor.com,,
0012M00002G8CEeQAN,GSE CHERITON PARC LIMITED,mercure.accor.com,,
0010Z0000247IXmQAM,Better Mortgage,better.com,,
0012M00002G8CFQQA3,HOTEL FORMULA 1 LTDA,all.accor.com,,
0012M00002G8CJiQAN,HILL PARK HOTEL-TURISMO E HOTELARIA SA,all.accor.com,,
0012M00002G8CJkQAN,Hotelaria Accorinvest Brasil S/A,accorinvest.com,,
001F000000yFsO9IAK,Interactive Investor,iii.co.uk,,
0012M00002G8CL3QAN,START HOTEL,etaphotel.com,,
0011Y000037DIBGQA4,Anchore,anchore.com,,
0011Y00003Cy0DEQAZ,Pathé,pathe.com,,
0012M00002JLmxtQAD,Andrew H Simpson,servicemasternewbury.co.uk,,
0012M00002G8CMjQAN,MAMABREDT PTY LTD,accorhotels.com,,
0012M00002G8CMnQAN,TAISEI KANKO PTY LIMITED,mercure-harbourside.com.au,,
0012M00002G8CNhQAN,ATRIUM HOTEL-DARWIN,novotel.com.au,,
0012M00002G8CO8QAN,SOCIETE HOTELIERE SAINT MAURICE HSM,ibis.accor.com,,
0014z00001eCg9tAAC,Nuevo Banco del Chaco,nbch.com.ar,,
0012M00002G8COPQA3,"Sonoma Hotel Operator, LLC",fairmont.com,,
0012M00002G8CObQAN,IBIRAPUERA PARK HOTEL LTDA,accorhotels.com.br,,
0012M00002G8COdQAN,ACCOR DO BRASIL COMERCIO E ADMINISTRACAO LTDA,,,
0012M00002G8COfQAN,WINDOWS HOTEIS E TURISMO LTDA,all.accor.com,,
0012M00002G8COhQAN,UNIAO EMPREENDIMENTOS TURISTICOS DA BAHIA LTDA,all.accor.com,,
0012M00002G8CP2QAN,FIRST HOTEL,ibis.accor.com,,
0012M00002G8CRsQAN,IBIS STYLES DRAGON MART HOTEL,accor.com,,
0012M00002G8CSpQAN,AccorInvest Germany GmbH,accor.de,,
0012M00002G8CSrQAN,AccorInvest Germany GmbH,mercure.accor.com,,
0012M00002G8CTuQAN,JOSE JOAQUIM DE OLIVEIRA POUSADA,group.accor.com,,
0012M00002G8CUrQAN,Friedrich Prka,discover.com,,
0014z00001hYKlgAAG,"Annapurna Pictures, LLC",annapurna.pictures,,
0012M00002G8CV1QAN,IBMA UNIT TRUST,accorhotels.com,,
0012M00002QmrptQAB,"Anthem Insurance Companies, Inc.",anthem.com,,
0012M00002G8CWKQA3,Sociedad de Gestion de Desarrollo Turistico S.A.,sofitel.com,,
0012M00002G8CWhQAN,The Trustee for Australian Hotels Trust,rydges.com.au,,
0012M00002G8CbgQAF,FAIRMONT BAB AL BAHR HOTEL,fairmont.com,,
0012M00002G8CdpQAF,IMMHOTEL,all.accor.com,,
0012M00002G8ChRQAV,HP3 LLC,marriott.com,,
0012M00002bYwuvQAC,AON ASSESSMENT (UK) LIMITED,assessment.aon.com,,
0012M00002bYyl6QAC,AON UK LIMITED,aon.com,,
0012M00002G8ChlQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChnQAF,HOTELARIA ACCORINVEST BRASIL SA,accor.com,,
0012M00002G8ChoQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChpQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChrQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChuQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChvQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8ChwQAF,OPERAR HOTEIS LTDA,all.accor.com,,
0012M00002G8ChxQAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8Ci0QAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8Ci1QAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8Ci2QAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8Ci3QAF,HOTELARIA ACCORINVEST BRASIL SA,group.accor.com,,
0012M00002G8CjqQAF,Hamilton Properties Limited,fairmont.com,,
0014100001vpF4RAAU,Apple Inc.,apple.com,,
0014100001vpF4UAAU,Aramark,aramark.com,,
001F000000tWnpMIAS,Primo Water Corporation,primowater.com,,
0012M00002q8KGiQAM,"Aramark Correctional Services, LLC",aramark.com,,
0012M00002G8CkUQAV,OPERAR HOTEIS LTDA,all.accor.com,,
0012M00002G8CkVQAV,OPERAR HOTEIS LTDA,all.accor.com,,
001F000000wZlMfIAK,TaxACT Inc,taxact.com,,
0012M00002G8CkWQAV,OPERAR HOTEIS LTDA,all.accor.com,,
0012M00002q80AUQAY,"Aramark Refreshment Services, LLC",aramarkrefreshments.com,,
0012M00002G8Cl8QAF,JW Marriott,,,
0012M00002G8ClHQAV,Accor Chile S A,novotel.com,,
0012M00002G8g8VQAR,Glaxosmithkline LLC,us.gsk.com,,
0012M00002GA06aQAD,National Railroad Passenger Corporation,amtrakoig.gov,,
0012M00002GmC3PQAV,Union Pacific Corporation,up.com,,
0012M00002GmC3eQAF,Union Pacific Fruit Express Co Inc,up.com,,
0012M00002GmC3fQAF,Union Pacific Fruit Express Co,up.com,,
001A00000085rEpIAI,"Essex Property Trust, Inc.",essex.com,,
0012M00002GmC3gQAF,Union Pacific Fruit Express Co,up.com,,
0012M00002GmC3hQAF,Union Pacific Railroad Company,up.com,,
0012M00002GmC3iQAF,Union Pacific Railroad Company,up.com,,
0012M00002GmC3jQAF,Union Pacific Railroad Company,up.com,,
0012M00002GmC3kQAF,Union Pacific Railroad Company Inc,up.com,,
0012M00002GmC3lQAF,Union Pacific Railroad Company Inc,up.com,,
0012M00002GmC3nQAF,"Union Pacific de México, S.A. de C.V.",uprr.com,,
0012M00002GmC3oQAF,Up Rail Inc,up.com,,
0012M00002GmD8lQAF,"Sage Software, Inc.",sage.com,,
0012M00002GmD9FQAV,Vonage Holdings Corp.,vonage.com,,
0012M00002Gn4GpQAJ,"University of Nevada, Reno",unr.edu,,
001F000000pWitXIAS,Jackson Hewitt,jtax.com,,
0011Y00002xMLYfQAO,"JCOM Co., Ltd. (Jupiter Telecommunications)",test.local,,
0014z00001jSOc2AAG,B&B hotels,hotelbb.com,,
0014z00001rOdSMAA0,"ENGIE Information et Technologies, SA",external.engie.com,,
0012M00002Gn5eGQAR,LOUIS VUITTON MALLETIER,louisvuitton.com,,
0012M00002Gn7z9QAB,Cisco System Global Holdings Limited,cisco.com,,
0012M00002Gn7zBQAR,WEBEX COMMUNICATIONS (INDIA) PRIVATE LIMITED,exindia.com,,
0012M00002Gn7zFQAR,APPDYNAMICS SL.  (EXTINGUIDA),,,
0012M00002Gn93OQAR,"Domino's Pizza, Inc.",dominos.com,,
0012M00002Gn95oQAB,PIZZA RESTAURANTLARI ANONIM SIRKETI,dominos.com.tr,,
0012M00002GnEOlQAN,Walgreen Co.,wallgreensbootsalliance.com,,
0012M00002GnEPPQA3,"Walgreens Boots Alliance, Inc.",walgreensbootsalliance.com,,
0012M00002GnEPRQA3,"Wba Investments, Inc.",wallgreensbootsalliance.com,,
0012M00002GnEPSQA3,Walgreen International S.à r.l.,ee.co.uk,,
0012M00002GnEPTQA3,Alliance Boots Services GmbH,,,
0012M00002GnEPUQA3,WBA ACQUISITIONS UK HOLDCO 7 LIMITED,,,
0012M00002GnEPWQA3,BOOTS OPTICIANS LIMITED,wallgreensbootsalliance.com,,
0012M00002GnEPYQA3,LIZ EARLE BEAUTY CO. LIMITED,wallgreensbootsalliance.com,,
0012M00002GnEPaQAN,CPL Pharma Lager und Vertrieb GmbH,wallgreensbootsalliance.com,,
0012M00002GnwiTQAR,"Hulu, LLC",hulu.com,,
0012M00002GnwxFQAR,Virginia Commonwealth University,vcu.edu,,
001F000000pWfntIAC,"Sunwing Vacations, Inc.",sunwing.ca,,
0012M00002Goc38QAB,"John Hancock Financial Services, Inc.",johnhancock.com,,
0012M00002Gp93KQAR,Softbank Telecom America Corp.,sprint.com,,
0012M00002Gp93LQAR,Softbank Inc.,group.softbank,,
0012M00002Gp93MQAR,Softbank Holdings Inc,group.softbank,,
0012M00002Gp94DQAR,Clearwire Corporation,clearwire.com,,
0012M00002Gp94cQAB,"BellSouth Wireless Cable, Inc.",bellsouth.com,,
0012M00002Gp94fQAB,"Nextel Communications, Inc.",sprint.com,,
0012M00002Gp95QQAR,"Treasure Data, Inc.",treasuredata.com,,
0012M00002Gp95RQAR,"Treasure Data, Inc.",treasuredata.com,,
0012M00002GpnkfQAB,nVent Thermal Canada Ltd,,,
0012M00002GpxYPQAZ,Randstad US,,,
0012M00002Gq19kQAB,"Kaplan, Inc.",kaplan.com,,
0012M00002Gq1BHQAZ,TSB BANK PLC,tsb.co.uk,,
0012M00002Gq1F4QAJ,VITALITY HEALTH INSURANCE LIMITED,vitality.co.uk,,
0012M00002Gq1ohQAB,AXA UK PLC,axa.co.uk,,
0012M00002Gq1qEQAR,"Teradata Operations, Inc.",teradata.com,,
0012M00002Gq1sFQAR,TDC A/S,tdc.dk,,
0012M00002Gq1tQQAR,TDC Holding A/S,tdc.dk,,
0012M00002Gq1tUQAR,Nuuday A/S,yousee.dk,,
0012M00002Gq3K6QAJ,Kaplan International Center Irvine Valley College,ivc.edu,,
0012M00002Gq3K7QAJ,KAPLAN U.K. LIMITED,kaplan.co.uk,,
0012M00002Gq3K8QAJ,The Daily Herald Company,heraldnet.com,,
0012M00002Gq3KiQAJ,ALPHA SCALE,axaxl.com,,
0012M00002tA6WuQAK,Ascension Genesys Hospital,genesys.org,,
0012M00002Gq3KmQAJ,Axa Xl RE Underwriting Inc.,axaxl.com,,
0012M00002IEMVtQAP,EXXONMOBIL CEPU LIMITED,exxonmobil.co.id,,
0012M00002IEMVuQAP,EXXONMOBIL ITALIANA GAS SRL,exxonmobil.it,,
0012M00002IEMVzQAP,Esso Holding Company Singapore Limited,exxonmobilchemical.com,,
0012M00002IEMW0QAP,EXXONMOBIL ASIA PACIFIC PTE. LTD.,exxonmobil.com.sg,,
0012M00002IEMW1QAP,EXTAP,exxonmobil.com.sg,,
0012M00002IEMftQAH,ExxonMobil Benelux Holdings B.V.,exxonmobil.be,,
